timestamp,benchmark,time_mid_seconds
2025-11-19T14:15:05-05:00,antisequence_10x_trivial/10x_N=1000,0.00099599
2025-11-19T14:15:05-05:00,antisequence_10x_trivial/10x_N=10000,0.0063841
2025-11-19T14:15:05-05:00,antisequence_sci_rna_seq3/sci3_N=1000,0.0013028
2025-11-19T14:15:05-05:00,antisequence_sci_rna_seq3/sci3_N=10000,0.007594999999999999
2025-11-19T14:15:05-05:00,antisequence_10x_trivial_1M/10x_N=1000000,0.30719
2025-11-19T14:15:05-05:00,antisequence_10x_trivial_10M/10x_N=10000000,2.9781
2025-11-19T14:15:05-05:00,antisequence_sci_rna_seq3_1M/sci3_N=1000000,0.44339
2025-11-19T14:15:05-05:00,antisequence_sci_rna_seq3_10M/sci3_N=10000000,4.1673
