timestamp,benchmark,time_mid_seconds
2025-11-19T14:15:05-05:00,antisequence_10x_trivial/10x_N=1000,0.0005863999999999999
2025-11-19T14:15:05-05:00,antisequence_10x_trivial/10x_N=10000,0.0033376
2025-11-19T14:15:05-05:00,antisequence_sci_rna_seq3/sci3_N=1000,0.00077286
2025-11-19T14:15:05-05:00,antisequence_sci_rna_seq3/sci3_N=10000,0.0038366
2025-11-19T14:15:05-05:00,antisequence_10x_trivial_1M/10x_N=1000000,0.24394
2025-11-19T14:15:05-05:00,antisequence_10x_trivial_10M/10x_N=10000000,2.2585
2025-11-19T14:15:05-05:00,antisequence_sci_rna_seq3_1M/sci3_N=1000000,0.33736
2025-11-19T14:15:05-05:00,antisequence_sci_rna_seq3_10M/sci3_N=10000000,3.3731
